"permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at",,,,,,,,,,,,,,,,
"/Organization/-Fame	#fame	http://livfame.com	Media	operating	IND	16	Mumbai	Mumbai	",,,,,,,,,,,,,,,,
"/Organization/27-Perry	27","Perry	http://www.27perry.com	E-Commerce|Finance|Marketplaces	closed	USA	CO	Denver	Boulder	25-07-2012",,,,,,,,,,,,,,,
"/Organization/280-North	280","North	http://280north.com	Presentations|Software	acquired	USA	CA	SF",Bay,"Area	San","Francisco	",,,,,,,,,,,,
"/Organization/28Msec	28msec	http://www.28msec.com	Cloud",Computing|Databases|Software|Web,"Development	operating	USA	CA	SF",Bay,"Area	Palo","Alto	01-01-2008","Alto	01-01-2009",,,,,,,,,,
"/Organization/29West	29West	http://www.informatica.com/us/products/messaging/#fbid=UCXENH4s-Pb		acquired					",,,,,,,,,,,,,,,,
"/Organization/2Adpro-Media-Solutions	2AdPro",Media,"Solutions	http://www.2adpro.com	Ad",Targeting|Advertising|Advertising,Platforms|Design|Digital,Media|Marketing,Media|Marketing,Advertising|SaaS|Web,"Design	operating	USA	CA	Los","Angeles	Woodland","Hills	01-09-2006",,,,,,
"/Organization/2B-Angels	2B","Angels	http://www.2b-angels.com		operating	ISR	5	Tel","Aviv	Tel","Aviv	01-01-2009",,,,,,,,,,,,,
"/Organization/2C2P	2C2P	http://www.2c2p.com	E-Commerce|Mobile","Commerce|Payments|Software	operating	SGP				01-01-2003",,,,,,,,,,,,,,,
"/Organization/2Can	2can	http://2can.ru	Credit","Cards|Mobile	operating	RUS	48	Moscow	Moscow	12-04-2012",,,,,,,,,,,,,,,
"/Organization/2Catalyze	2Catalyze		Software	operating	CAN	ON	Toronto	Toronto	01-01-2008",,,,,,,,,,,,,,,,
"/Organization/2Checkout-Com	2Checkout	http://www.2checkout.com	E-Commerce	operating	USA	OH	""Columbus",,"Ohio""	Columbus	01-01-1999",,,,,,,,,,,,,,
"/Organization/2Code-Online	2CODE","Online	http://www.2codeonline.com	Internet|Software|Web","Development	operating					01-10-2008",,,,,,,,,,,,,,
"/Organization/2Crisk	2CRisk	http://www.2crisk.com.au	Software	operating	AUS	4	Brisbane	Brisbane	01-07-2010",,,,,,,,,,,,,,,,
"/Organization/2D2C	2d2c	http://www.2d2c.com	Hardware",+,"Software	operating	USA	IL	Chicago	Lincolnshire	",,,,,,,,,,,,,,
"/Organization/2Degreesmobile	2degreesmobile	http://www.2degreesmobile.co.nz/home	Mobile	operating	NZL	E7	Auckland	Auckland	01-01-2009",,,,,,,,,,,,,,,,
"/Organization/2Dheat	2DHeat	http://www.2dheat.com/	Clean","Technology	operating	GBR	P2	Warrington	Warrington	",,,,,,,,,,,,,,,
"/Organization/2Duche	2Duche	http://www.2duche.com	E-Commerce	operating	CHN	23	Shanghai	Shanghai	",,,,,,,,,,,,,,,,
"/Organization/2Go-Software-Solutions	2GO",Mobile,"Solutions	http://www.2gosoftware.com	Software	operating	USA	TX	Dallas	Plano	01-01-2008",,,,,,,,,,,,,,
"/Organization/2Heuresavant	2heuresavant	http://www.2heuresavant.com/spectacles	Discounts|Entertainment|Internet|Ticketing	operating	FRA	A8	Paris	Paris	01-01-2010",,,,,,,,,,,,,,,,
"/Organization/2Houses	2houses	http://www.2houses.com	Curated","Web	operating	BEL	1	Brussels	Bel	01-05-2011",,,,,,,,,,,,,,,
"/Organization/2Lemetry	2lemetry	http://2lemetry.com	Internet",of,"Things|M2M|Software	acquired	USA	CO	Denver	Denver	01-09-2011",,,,,,,,,,,,,,
"/Organization/2Mee	2mee		Content|Software|Sports	closed					",,,,,,,,,,,,,,,,
"/Organization/2Morrow-Mobile	2Morrow","Inc	http://www.2morrowinc.com	Application",Platforms|Health,and,Wellness|Mobile|Mobile,"Health|Software	operating	USA	WA	Seattle	Kirkland	01-01-2012","Health|Software	operating	USA	WA	Seattle	Kirkland	01-01-2013",,,,,,,,,,
"/Organization/2Nd-Chance-Solutions	2nd",Chance,"Solutions		Health",and,"Wellness	operating	USA	IL	Chicago	Lockport	31-01-2015",,,,,,,,,,,,
"/Organization/2Nd-Screen-Games	2nd",Screen,"Games	http://www.2ndsg.com		closed	USA	CA	SF",Bay,"Area	San","Francisco	","Francisco	",,,,,,,,,,
"/Organization/2Nd-Story-Software-Inc	""2nd",Story,Software,,"Inc.""	http://www.taxact.com	Software	acquired	USA	IA	Cedar","Rapids	Cedar","Rapids	Cedar",,,,,,,,,,
"/Organization/2Nd-Watch	2nd","Watch	http://2ndwatch.com	Cloud",Infrastructure|Corporate,IT|Enterprise,"Software	operating	USA	WA	Seattle	Seattle	01-01-2010",,,,,,,,,,,,
"/Organization/2Ndnature	2NDNATURE	http://www.2ndnaturellc.com	Landscaping|Natural","Resources	operating	USA	CA	SF",Bay,"Area	Santa","Cruz	01-01-2004",,,,,,,,,,,,
"/Organization/2Nite2Nite-Net	2Nite2Nite.net	http://www.2nite2nite.net	Advertising|Media	operating	USA	CA	Sacramento	Elk","Grove	13-09-2013",,,,,,,,,,,,,,,
"/Organization/2Pm-Technologies	2pm","Technologies		SaaS|Technology|Telecommunications	closed	IRL	10	IRL",-,"Other	Ballinasloe	23-11-1999",,,,,,,,,,,,,
"/Organization/2Redbeans	2RedBeans	http://www.2redbeans.com/en	Curated",Web|Online,Dating|Social,Network,"Media	operating	USA	CA	SF",Bay,Bay,,,,,,,,,,
"/Organization/2Sms	2sms	http://2sms.com	Messaging	operating	USA	IL	Chicago	Schaumburg	",,,,,,,,,,,,,,,,
"/Organization/2Theloo	2theloo	http://www.2theloo.com	Hospitality	operating					17-02-2011",,,,,,,,,,,,,,,,
"/Organization/2Threads	2threads	http://www.2threads.com	Art|Beauty|Fashion|Lifestyle|Music|Social",Media|Social,Network,"Media	operating	AUS	2	Sydney	Sydney	01-05-2004",,,,,,,,,,,,,
"/Organization/2U	2U","Inc.	http://2u.com	EdTech|Education|Software	ipo	USA	MD	MD",-,"Other	Hyattsville	01-01-2008",,,,,,,,,,,,,
"/Organization/2Vancouver	2Vancouver	http://2vancouver.com	E-Commerce|Navigation|Tourism	operating	CAN	BC	Vancouver	Vancouver	25-01-2012",,,,,,,,,,,,,,,,
"/Organization/2Web-Technologies	2Web","Technologies		Software	acquired					",,,,,,,,,,,,,,,
"/Organization/2Win-Solutions	2Win-Solutions	http://www.TicTacDo.com	Collaboration|Networking|Project",Management|SaaS|Software|Task,"Management	closed	ISR	2	Tel","Aviv	Ra'anana	",,,,,,,,,,,,,
"/Organization/2Wire	2Wire	http://www.2wire.com	Curated","Web	acquired	USA	CA	SF",Bay,"Area	San","Jose	",,,,,,,,,,,,
"/Organization/3-Day-Blinds	3",day,"Blinds	http://www.3dayblinds.com	Interior","Design|Retail|Services	acquired	USA	CA	Anaheim	Irvine	01-01-1984",,,,,,,,,,,,,
"/Organization/3-Four-5-Group	3",Four,5,"Group	http://beegreenenergyllc.com/	Energy|Energy","Efficiency|Solar	operating	USA	NV	Las","Vegas	Las","Vegas	Las",,,,,,,,,,
"/Organization/3-Kinds-Of-Ice	3",Kinds,of,"Ice	http://www.3kindsofice.com		closed	GBR	H9	London	London	10-01-2015",,,,,,,,,,,,,
"/Organization/3-Minute	3","Minute	http://3minute-inc.com/	Internet	operating	JPN	40	Tokyo	Tokyo	",,,,,,,,,,,,,,,
"/Organization/3-V-Biosciences	3-V","Biosciences	http://www.3vbio.com	Biotechnology	operating	USA	CA	SF",Bay,"Area	Menlo","Park	01-03-2007",,,,,,,,,,,,
"/Organization/30-Second-Showcase	30",Second,"Showcase	http://www.30secondshowcase.com	Apps|Creative|Design|Finance|Mobile|Photography|Software	operating	USA	NJ	Newark	Clifton	01-04-2013",,,,,,,,,,,,,,
"/Organization/303-Luxury-Car-Service	303",Luxury,Car,"Service	http://www.303luxurycarservice.com/	Transportation	operating	USA	CO	Denver	Denver	16-09-2013",,,,,,,,,,,,,
"/Organization/30Secondstofly-Claire	30SecondsToFly",-,"Claire	http://www.30secondstofly.com		closed					15-04-2015",,,,,,,,,,,,,,
"/Organization/312-Capital	312","Capital	http://www.312capital.com/	Finance|FinTech	operating	USA	IL	Chicago	Chicago	23-01-2013",,,,,,,,,,,,,,,
"/Organization/31Dover	31Dover	http://www.31dover.com	E-Commerce|Wine",And,"Spirits	operating	GBR	H9	London	London	01-07-2012",,,,,,,,,,,,,,
"/Organization/321Lend-Inc	""321Lend",,"Inc.""	http://www.321lend.com	FinTech|Peer-to-Peer|Personal",Finance|Venture,"Capital	operating	USA	CA	SF",Bay,Bay,"Francisco	01-03-2014",,,,,,,,,
"/Organization/3225-Films	3225","films		Entertainment|News|Photography|Video	operating	USA	PA	Philadelphia	Philadelphia	01-09-2010",,,,,,,,,,,,,,,
"/Organization/33Across	33Across	http://www.33across.com	Advertising|Advertising",Platforms|Content,Discovery|Internet|Social,Media|Social,Media,Platforms|Social,Platforms|Social,"Media	operating	USA	NY	New",York,"City	New","York	01-09-2007",,,,,,
"/Organization/33Coupons	33Coupons	http://33coupons.in	Internet	operating	IND	36	Kanpur	Kanpur	01-05-2015",,,,,,,,,,,,,,,,
"/Organization/360Cities	360Cities	http://360cities.net	Curated",Web|Maps|Photography|Virtual,"Worlds	operating	CZE	52	Prague	Prague	01-01-2007",,,,,,,,,,,,,,
"/Organization/360Commerce	360Commerce		Information","Technology|Retail|Software	acquired	USA	TX	Austin	Austin	",,,,,,,,,,,,,,,
"/Organization/360Fly-Inc	""360fly",,"Inc.""	http://www.360fly.com	Consumer","Electronics|Software	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-1998",,,,,,,,,,,,,
"/Organization/360Guanxi	360Guanxi	http://www.360guanxi.com/index.html	Biotechnology|Life","Sciences|Media|News|Pharmaceuticals	operating	CHN	23	Shanghai	Shanghai	01-01-2000",,,,,,,,,,,,,,,
"/Organization/360Imaging	360imaging	http://www.360imaging.com	Biotechnology|Dental	operating	USA	GA	Atlanta	Atlanta	01-01-2005",,,,,,,,,,,,,,,,
"/Organization/360Incentives-Com	360incentives.com	http://www.360incentives.com	Software	operating	CAN	ON	Toronto	Whitby	01-01-2008",,,,,,,,,,,,,,,,
"/Organization/360Learning	360Learning	http://en.360learning.com/	Communities|Corporate","Training|Education	operating	FRA	A8	Paris	Paris	01-01-2010",,,,,,,,,,,,,,,
"/Organization/360Quan	360Quan	http://www.360quan.com	Internet|Social",Media|Social,Network,"Media	operating					28-03-2006",,,,,,,,,,,,,
"/Organization/360Shop	360SHOP	http://www.360shop.com.cn	Enterprise","Software	operating	CHN				",,,,,,,,,,,,,,,
"/Organization/360T	360T	http://www.360t.com	Finance|FinTech	acquired	DEU	5	Frankfurt	Frankfurt	01-01-2000",,,,,,,,,,,,,,,,
"/Organization/365-Data-Centers	365",Data,"Centers	http://365datacenters.com	Data",Centers|Information,"Technology|Internet|Services	operating	USA	CA	SF",Bay,Bay,,,,,,,,,,
"/Organization/365-Docobites	365","docobites	http://365docobites.com/	Entertainment	operating	AUS	2	Sydney	Sydney	01-01-2013",,,,,,,,,,,,,,,
"/Organization/365-Good-Teacher	365",Good,"Teacher	http://www.365hls.com/	Finance	operating					",,,,,,,,,,,,,,
"/Organization/365-Retail-Markets	365",Retail,"Markets	http://www.365retailmarkets.com	Point",of,"Sale|SaaS|Software	operating	USA	MI	Detroit	Troy	01-08-2009",,,,,,,,,,,,
"/Organization/365Looks	365looks	http://365looks.com	Artificial","Intelligence|Fashion|Technology	operating	ESP				12-12-2011",,,,,,,,,,,,,,,
"/Organization/365Scores	365Scores	http://biz.365scores.com	Android|Apps|iPhone|Mobile|Sports	operating	GBR	H9	London	London	01-01-2008",,,,,,,,,,,,,,,,
"/Organization/365Webcall	365webcall	http://www.365webcall.com	Enterprises|Enterprise","Software	operating	CHN	2	Hangzhou	Hangzhou	",,,,,,,,,,,,,,,
"/Organization/36Kr	36Kr	http://36kr.com	Blogging",Platforms|Internet|Public,Relations|Social,"Media|Startups	operating	CHN	22	Beijing	Beijing	01-01-1999",,,,,,,,,,,,,
"/Organization/37Coins	37coins	http://www.37coins.com	Bitcoin	operating	USA	CA	SF",Bay,"Area	Sunnyvale	01-01-2014",,,,,,,,,,,,,,
"/Organization/37Mhealth	37mhealth	http://www.37mhealth.com/	Mobile	operating	CHN				01-01-2013",,,,,,,,,,,,,,,,
"/Organization/37Signals	Basecamp	https://basecamp.com/	Project",Management|SaaS|Social,"Media|Software	operating	USA	IL	Chicago	Chicago	01-01-1999",,,,,,,,,,,,,,
"/Organization/38-Zeros	38","Zeros	http://www.38zeros.com/	Software	operating	USA	OR	""Portland",,"Oregon""	Portland	",,,,,,,,,,,,,
"/Organization/382-Communications	382","Communications	http://382com.com	Mobile	operating	USA	MA	Boston	Quincy	01-01-2010",,,,,,,,,,,,,,,
"/Organization/39-Health	39","Health	http://corp.39.net	Health",and,"Wellness	operating	CHN	30	Guangzhou	Guangzhou	",,,,,,,,,,,,,
"/Organization/3Baysover	3BaysOver	http://www.3baysover.com	Networking|Online","Travel|Travel	operating	CHE	7	Geneva	Geneva	01-08-2011",,,,,,,,,,,,,,,
"/Organization/3C-Interactive	3Cinteractive	http://www.3C.com	Business",Services|Marketing,"Automation|Mobile	operating	USA	FL	Palm","Beaches	Boca","Raton	01-01-2005",,,,,,,,,,,,
"/Organization/3C-Plus	3C","Plus	http://www.3cplusnow.com	Cloud",Computing|Communications,Hardware|Contact,Centers|Customer,Service|Internet|Software|VoIP|Web,Service|Internet|Software|VoIP|Web,,,,,,,,,,
"/Organization/3Ci	3CI	http://www.3ci.bz.it/en-US/Products.html	Biotechnology	operating	ITA	6	Bolzano	Bolzano	01-01-2008",,,,,,,,,,,,,,,,
"/Organization/3Claps-The-Fastest-Baby-Fashion	3Claps	http://www.3claps.com	Babies|Big",Data,"Analytics|E-Commerce|Fashion|Kids	operating	USA	NY	New",York,"City	New","York	01-02-2015","York	01-02-2016",,,,,,,,,,
"/Organization/3Clickemr-Corporation	3ClickEMR","Corporation	http://www.3clickemr.com	Consumer",Electronics|Electronic,Health,Records|Health,"Care|iPad|Software	closed	USA	MA	Boston	West","Care|iPad|Software	closed	USA	MA	Boston	West",,,,,,,,,,
"/Organization/3Clogic	3CLogic	http://www.3clogic.com	Customer",Service|Sales,and,"Marketing|Software|Telephony	operating	USA	MD	""Washington",,"D.C.""	Rockville	01-01-2005","D.C.""	Rockville	01-01-2006",,,,,,,,,,
"/Organization/3Crowd-Technologies	XDN/3Crowd","Technologies	http://www.3crowd.com	Enterprise","Software	acquired	USA	CA	SF",Bay,"Area	San","Mateo	01-01-2010","Mateo	01-01-2011",,,,,,,,,,
"/Organization/3D-4U	3D-4U	http://3d-4u.com	3D|3D","Technology|Events	operating	USA	WA	WA",-,"Other	Pullman	01-01-2012",,,,,,,,,,,,,
"/Organization/3D-Biomatrix	3D","Biomatrix	http://3dbiomatrix.com	Biotechnology	operating	USA	MI	Detroit	Ann","Arbor	01-01-2010",,,,,,,,,,,,,,
"/Organization/3D-By-Flow	3D",By,"Flow	http://3dbyflow.com/	Services	operating	NLD	5	NLD",-,"Other	Maastricht	",,,,,,,,,,,,
"/Organization/3D-Control-Systems	3DPrinterOS	http://www.3DPrinterOS.com	3D|3D",Printing|3D,Technology|CAD|Enterprise,Software|Industrial,"Automation|Software	operating	USA	CA	SF",Bay,Bay,"Francisco	01-03-2013",,,,,,,,,
"/Organization/3D-Data	3D","Data	http://3ddataltd.com	3D","Technology|Sensors	operating	USA	MA	Boston	Quincy	01-01-2013",,,,,,,,,,,,,,
"/Organization/3D-Eye-Solutions	3D",Eye,"Solutions	http://www.3deyesolutions.com	3D|3D",Technology|Digital,"Signage	operating	USA	FL	Orlando	Longwood	",,,,,,,,,,,,
"/Organization/3D-Forms	3D","Forms			operating					",,,,,,,,,,,,,,,
"/Organization/3D-Future-Vision-Ii	3D",FUTURE,VISION,"II	http://www.3dfuturevision.com	Games	closed	USA	FL	Orlando	Longwood	01-01-2011",,,,,,,,,,,,,
"/Organization/3D-Heights	3D","HEIGHTS	http://3dheights.com	Photography|Video	operating	USA	NY	New",York,"City	New","York	18-02-2013",,,,,,,,,,,,
"/Organization/3D-Hubs	3D","Hubs	http://www.3dhubs.com	3D",Printing|Collaborative,"Consumption|Local|Marketplaces	operating	NLD	7	Amsterdam	Amsterdam	01-04-2013",,,,,,,,,,,,,
"/Organization/3D-Industri-Es	3D","Industri.es	http://www.3dindustri.es	3D|Curated",Web|Manufacturing|Search|Supply,Chain,"Management|Visualization	operating	GBR	H9	London	London	01-01-2012",,,,,,,,,,,,
"/Organization/3D-Intelligent-Pathological-Medical-Image-Solutions	3D",Intelligent,Pathological,Medical,Image,"Solutions		Alumni	operating					","Solutions		Alumni	operating					",,,,,,,,,,
"/Organization/3D-Operations-Inc	""3D",Operations,,"Inc.""	http://www.3dops.co	3D",Printing|Health,and,and,"Care	operating	USA	TN	Chattanooga	Chattanooga	18-06-2014",,,,,,,,,
"/Organization/3D-Product-Imaging	3D",Product,"Imaging	http://3dproductimaging.com/	3D|3D",Technology|E-Commerce|Internet|Online,"Shopping	operating	USA	WA	Seattle	Seattle	01-01-2013",,,,,,,,,,,,
"/Organization/3D-Robotics	3D","Robotics	http://3drobotics.com	Drones|Manufacturing	operating	USA	CA	San","Diego	San","Diego	01-01-2009",,,,,,,,,,,,,
"/Organization/3D-Simo-2	3D","simo	http://3dsimo.com		closed					",,,,,,,,,,,,,,,
"/Organization/3D-Sound-Labs	3D",Sound,"Labs	http://www.3dsoundlabs.com	Hardware",+,"Software	operating	FRA	A2	FRA",-,-,,,,,,,,,,
"/Organization/3D-Sports-Technology	3D",Sports,"Technology	http://3dsportstech.com	Software	operating	USA	MN	Minneapolis	Minneapolis	01-01-2010",,,,,,,,,,,,,,
"/Organization/3D-Systems	3D","Systems	http://www.3dsystems.com	Software	ipo	USA	SC	SC",-,"Other	Rock","Hill	01-01-1986",,,,,,,,,,,,
"/Organization/3D-Vision-Systems	3d",Vision,"Systems		Hardware",+,"Software	operating	USA	MI	Detroit	Ann","Arbor	01-01-2009","Arbor	01-01-2010",,,,,,,,,,
"/Organization/3D4Medical-Com	3D4Medical.com	http://applications.3d4medical.com	Health","Care	operating	IRL	7	Dublin	Dublin	01-01-2004",,,,,,,,,,,,,,,
"/Organization/3Dbin	3DBin	http://3dbin.com	E-Commerce	operating	USA	CA	SF",Bay,"Area	Redwood","City	06-02-2009",,,,,,,,,,,,,
"/Organization/3Dc	3DC	http://3dc.net/	Technology	acquired	BGR	42	Sofia	Sofia	01-01-2009",,,,,,,,,,,,,,,,
"/Organization/3Dcart-Shopping-Cart-Software	3dCart",Shopping,Cart,"Software	http://www.3dcart.com	E-Commerce	operating	USA	FL	Ft.","Lauderdale	Lauderhill	01-05-1997",,,,,,,,,,,,
"/Organization/3Dduo	3DDUO	http://www.3dduo.com/en	Business",Services|Video,"Games	closed	FRA	B4	FRA",-,"Other	Tourcoing	",,,,,,,,,,,,
"/Organization/3Derm-Systems	3Derm","Systems	http://3derm.com	3D|Medical|Physicians	operating	USA	CT	Hartford	New","Haven	01-01-2012",,,,,,,,,,,,,,
"/Organization/3Diligent	3Diligent	http://www.3diligent.com	3D","Printing|Manufacturing	operating	USA	CA	Los","Angeles	El","Segundo	23-07-2014",,,,,,,,,,,,,
"/Organization/3Dim	3dim	http://3dimtech.com	3D",Technology|Human,Computer,"Interaction|Sensors	operating	SVN	61	Ljubljana	Ljubljana	",,,,,,,,,,,,,
"/Organization/3Discovered	3Discovered	http://www.3discovered.com/	Automotive	operating	USA	IL	Chicago	Chicago	01-01-2013",,,,,,,,,,,,,,,,
"/Organization/3Divaz-2	3DIVAZ	http://www.3divaz.ch/Home		closed					01-07-2014",,,,,,,,,,,,,,,,
"/Organization/3Divaz-3	3DIVAZ	http://www.3divaz.ch/Home		operating	CHE	1	CHE",-,"Other	Wildegg	01-07-2014",,,,,,,,,,,,,,
"/Organization/3Divi-Company	3DiVi","Company	http://www.vicovr.com	3D|Computer","Vision|Kinect|Robotics|Software	operating	RUS	13	RUS",-,"Other	Miass	01-04-2011",,,,,,,,,,,,
"/Organization/3Dlt-Com	3DLT	http://3dlt.com	3D","Printing|Retail|Technology	operating	USA	KY			01-12-2012",,,,,,,,,,,,,,,
"/Organization/3Dmena	3Dmena	http://www.3Dmena.com	3D",Printing|3D,"Technology|Printing	operating	JOR	16	Amman	Amman	03-08-2014",,,,,,,,,,,,,,
"/Organization/3Dmgame	3DMGAME	http://www.3dmgame.com/	Games|Video	operating					01-01-2001",,,,,,,,,,,,,,,,
"/Organization/3Dphotoworks	3DPhotoWorks	http://www.3dphotoworks.com/	Printing	operating	USA	NJ	Newark	Chatham	01-01-2011",,,,,,,,,,,,,,,,
"/Organization/3Dphy-Com	3DPhy.com	http://www.3dphy.com	Creative|Digital","Media	closed					21-11-2013",,,,,,,,,,,,,,,
"/Organization/3Dplusme	3dplusme	http://3dplus.me	3D","Printing	operating	USA	UT	Salt",Lake,"City	Salt",Lake,"City	","City	",,,,,,,,,,
"/Organization/3Dprintus	3DPrintus	http://3dprintus.ru	3D|3D","Printing|Internet|Manufacturing	operating					15-03-2013",,,,,,,,,,,,,,,
"/Organization/3Dr-Laboratories	3DR","Laboratories	http://www.3drinc.com	Biotechnology	operating	USA	KY	Louisville	Louisville	",,,,,,,,,,,,,,,
"/Organization/3Dshook-2	3DShook	http://www.3dshook.com/	3D",Printing|Consumer,"Goods|E-Commerce	operating	ISR	5	Tel","Aviv	Tel","Aviv	",,,,,,,,,,,,
"/Organization/3Dsoc	3DSoC	http://www.3dsoc.com	3D|Mobile	operating	IND	19	Bangalore	Bangalore	01-06-2006",,,,,,,,,,,,,,,,
"/Organization/3Dt	3DT	http://3dtinc.com/	Finance|Software|Venture","Capital	operating	USA	AZ	Phoenix	Scottsdale	01-02-2014",,,,,,,,,,,,,,,
"/Organization/3Dvista	3DVista	http://www.3dvista.com	Curated","Web	operating					",,,,,,,,,,,,,,,
"/Organization/3Floz-Com	3FLOZ	http://www.3floz.com	Automated",Kiosk|Brand,Marketing|Custom,"Retail|Retail|Travel	operating	USA	NY	New",York,"City	New","City	New",,,,,,,,,,
"/Organization/3Funnel	3Funnel	http://www.3funnel.com	Business",Analytics|E-Commerce|Enterprise,"Software|Visualization	operating	IRL	7	Dublin	Dublin	01-02-2013",,,,,,,,,,,,,,
"/Organization/3G-Multimedia	3G","Multimedia	http://www.3gm.hu	Android|B2B|Brand",Marketing|iPhone|Mobile|Music|Video,"Streaming	operating	HUN	5	Budapest	Budapest	15-09-2009",,,,,,,,,,,,,
"/Organization/3Gear-Systems	Nimble","VR	http://nimblevr.com/	Software	acquired	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2012",,,,,,,,,,,,
"/Organization/3Guppies	3Guppies		Music	operating	USA	WA	Seattle	Seattle	01-01-2003",,,,,,,,,,,,,,,,
"/Organization/3Gv8-International-Inc	3GV8",International,"Inc	http://www.v8.cn	Mobile	operating	CHN	22	Beijing	Beijing	01-07-2005",,,,,,,,,,,,,,
"/Organization/3I-Systems	3i","Systems	http://www.3i-systems.com	Semiconductors	closed	CHN	5	Guangdong	Guangdong	01-11-2006",,,,,,,,,,,,,,,
"/Organization/3Is	3IS	http://www.3isinc.com/		operating					",,,,,,,,,,,,,,,,
"/Organization/3Jam	3Jam	http://3jam.com	Messaging|SMS	operating	USA	CA	SF",Bay,"Area	San","Francisco	01-01-2005",,,,,,,,,,,,,
"/Organization/3Keyit	3KeyIt	http://www.long-associates.biz/	Software	operating	USA	AR	Fayetteville	Fayetteville	01-02-2007",,,,,,,,,,,,,,,,
